frame_index,timestamp_sec,track_id,x,y,z,u,v,age
156,16.297027344,8898,3.717629011,-0.256837510,1.670616939,381.517,74.073,7
156,16.297027344,8899,3.717750304,-0.257577295,1.670322465,381.715,73.565,7
156,16.297027344,8903,3.724128722,-0.254352649,1.663764038,387.543,76.646,7
156,16.297027344,8904,3.724499980,-0.254647466,1.662393302,388.492,76.397,7
156,16.297027344,8975,3.725465816,-0.186143268,1.698037954,368.376,125.829,7
156,16.297027344,8976,3.731158260,-0.077983062,1.726240316,355.829,199.103,7
156,16.297027344,8977,3.724616796,-0.185960939,1.698126267,368.100,125.822,7
156,16.297027344,8978,3.728709968,-0.161837915,1.705945326,365.084,142.972,7
156,16.297027344,8980,3.733727423,-0.133511696,1.714246020,362.203,162.637,7
156,16.297027344,8981,3.729837321,-0.159898615,1.706415512,365.155,144.429,7
156,16.297027344,8982,3.731336252,-0.135820778,1.714435892,361.379,160.894,7
156,16.297027344,8984,3.731781843,-0.158553010,1.705910035,366.017,145.531,7
156,16.297027344,8985,3.727167616,-0.184259787,1.698415356,368.650,127.378,7
156,16.297027344,8987,3.730932844,-0.078456730,1.726139526,355.813,198.781,7
156,16.297027344,8988,3.737437441,-0.153130967,1.703534256,369.079,149.631,7
157,16.397055420,8882,3.711202256,-0.266800106,1.667152708,380.465,59.831,8
157,16.397055420,8884,3.713646881,-0.266114065,1.665275777,382.373,60.784,8
157,16.397055420,8891,3.719774227,-0.257172142,1.665113738,384.324,68.752,8
157,16.397055420,8976,3.731362875,-0.075109728,1.726084016,354.010,199.948,8
157,16.397055420,8978,3.730039322,-0.158996454,1.706367263,363.472,142.324,8
157,16.397055420,8980,3.735091743,-0.130627456,1.714673766,360.536,162.571,8
157,16.397055420,8981,3.731201164,-0.157085246,1.706860069,363.543,143.810,8
157,16.397055420,8982,3.732973159,-0.133042632,1.715003823,359.672,160.746,8
157,16.397055420,8984,3.732609390,-0.155603196,1.706111882,364.438,144.950,8
157,16.397055420,8987,3.731164161,-0.075562752,1.726004603,353.988,199.633,8
157,16.397055420,8988,3.737669667,-0.150180571,1.703578500,367.533,149.086,8
157,16.397055420,9159,3.739505245,-0.047053471,1.728450506,355.668,218.895,6
157,16.397055420,9163,3.739760056,-0.044360438,1.728207275,355.958,220.662,6
157,16.397055420,9169,3.767394472,-0.035800512,1.716196389,370.692,226.200,6
157,16.397055420,9174,3.767467927,-0.063533728,1.713331541,371.691,208.496,6
158,16.496864746,8976,3.730800747,-0.071705983,1.729250855,346.471,201.244,9
158,16.496864746,8978,3.729361235,-0.155397898,1.709455769,356.203,141.975,9
158,16.496864746,8980,3.732872604,-0.126757449,1.717064668,353.212,162.824,9
158,16.496864746,8981,3.729900873,-0.153312675,1.709665183,356.286,143.523,9
158,16.496864746,8982,3.731617078,-0.129339721,1.717748832,352.334,160.939,9
158,16.496864746,8984,3.731176525,-0.151832483,1.708895793,357.193,144.680,9
158,16.496864746,8987,3.730483054,-0.072181937,1.729108414,346.449,200.896,9
158,16.496864746,9159,3.738503623,-0.043618274,1.731432112,348.224,220.755,7
158,16.496864746,9163,3.739173893,-0.040953297,1.731425416,348.502,222.571,7
158,16.496864746,9174,3.767475098,-0.060293015,1.716911520,364.781,209.918,7
159,16.530194092,8976,3.729295913,-0.070529902,1.731152299,342.139,201.667,10
159,16.530194092,8980,3.732437164,-0.125638750,1.719530326,348.927,162.862,10
159,16.530194092,8981,3.728944992,-0.152010124,1.711910395,352.006,143.391,10
159,16.530194092,8982,3.731143614,-0.128195301,1.720149612,348.065,160.965,10
159,16.530194092,8984,3.730242318,-0.150550034,1.711163609,352.920,144.554,10
159,16.530194092,8987,3.729054619,-0.070979438,1.731052370,342.114,201.337,10
159,16.530194092,9159,3.737272775,-0.042528521,1.733598196,343.867,221.376,8
159,16.530194092,9163,3.737672138,-0.039863267,1.733431792,344.168,223.205,8
159,16.530194092,9174,3.766514333,-0.059210525,1.719276129,360.671,210.404,8
160,16.663509277,8981,3.720254611,-0.146819301,1.727490975,322.893,141.366,11
160,16.663509277,8984,3.721884804,-0.145493428,1.726974016,323.863,142.583,11
160,16.663509277,9174,3.756530611,-0.055751517,1.734861462,332.870,211.557,9
160,16.663509277,9506,3.794256561,-0.131952797,1.706915176,359.381,160.472,6
160,16.663509277,9508,3.794183349,-0.131562656,1.707354234,359.097,160.752,6
160,16.663509277,9509,3.785754257,-0.139303947,1.708772246,355.753,154.595,6
160,16.663509277,9512,3.763844687,-0.083759850,1.729535445,337.763,192.038,6
160,16.663509277,9513,3.789456661,-0.138200697,1.708372853,357.029,155.768,6
160,16.663509277,9518,3.780361768,-0.133300815,1.713367204,351.521,158.340,6
160,16.663509277,9519,3.788596279,-0.142161338,1.707358443,357.333,152.908,6
160,16.663509277,9527,3.764726578,-0.114501214,1.725145062,339.976,170.366,6
161,16.730165039,9506,3.779724296,-0.130410784,1.730151178,338.819,159.259,7
161,16.730165039,9508,3.779426659,-0.129989609,1.730468299,338.536,159.538,7
161,16.730165039,9509,3.771241482,-0.137512755,1.731633026,335.033,153.290,7
161,16.730165039,9513,3.774709030,-0.136360531,1.731279057,336.379,154.525,7
161,16.730165039,9518,3.767775370,-0.132190464,1.736761847,330.750,156.957,7
161,16.730165039,9519,3.774241001,-0.140394904,1.730428162,336.668,151.557,7
175,18.264048096,11962,3.967381624,-0.223574240,1.347602893,324.445,64.457,6
175,18.264048096,11965,3.965475414,-0.224091694,1.348073364,324.411,63.453,6
175,18.264048096,11966,3.967659925,-0.228093523,1.338400467,331.454,61.962,6
176,18.364102539,12017,3.990813555,-0.159671562,1.318965401,342.368,119.250,7
176,18.364102539,12030,3.991371550,-0.158856506,1.318907368,342.318,119.978,7
177,18.397454102,12017,3.991014689,-0.161116724,1.318419634,341.842,117.136,8
177,18.397454102,12030,3.991591224,-0.160323262,1.318360842,341.787,117.859,8
177,18.397454102,12331,4.094636712,-0.173965497,0.632944769,631.801,150.022,6
177,18.397454102,12332,4.094109753,-0.173009143,0.639275944,630.044,150.258,6
177,18.397454102,12333,4.098161493,-0.177573591,0.650607569,624.891,148.205,6
177,18.397454102,12334,4.098018676,-0.179832491,0.652321200,624.405,147.116,6
177,18.397454102,12335,4.099181195,-0.170035402,0.643500530,626.725,151.899,6
177,18.397454102,12338,4.102434462,-0.174761883,0.655361660,621.726,149.705,6
177,18.397454102,12340,4.134733116,-0.064750236,0.630333848,617.390,200.597,6
177,18.397454102,12343,4.103833511,-0.174311267,0.654551843,621.439,150.040,6
177,18.397454102,12344,4.105606572,-0.158689535,0.626201777,629.572,157.878,6
177,18.397454102,12345,4.110223462,-0.166936655,0.643883180,622.317,154.115,6
177,18.397454102,12346,4.143324811,-0.070354582,0.644977640,609.800,198.388,6
178,18.464156982,12017,3.985702582,-0.162509680,1.328786772,333.369,112.106,9
178,18.464156982,12030,3.986328799,-0.161768854,1.328696146,333.335,112.832,9
178,18.464156982,12331,4.119555329,-0.180805152,0.633974088,624.090,147.994,7
178,18.464156982,12332,4.116986409,-0.179213241,0.642651424,622.384,148.286,7
178,18.464156982,12333,4.124668852,-0.184999330,0.649816573,617.189,146.101,7
178,18.464156982,12334,4.126147196,-0.188015677,0.649496072,616.724,144.872,7
178,18.464156982,12335,4.114633367,-0.174729351,0.656662108,618.892,149.779,7
178,18.464156982,12338,4.122961157,-0.180698414,0.662049453,613.985,147.586,7
178,18.464156982,12340,4.140648961,-0.069270184,0.654641921,609.896,198.453,7
178,18.464156982,12343,4.122658288,-0.179975317,0.663436810,613.661,147.854,7
178,18.464156982,12344,4.125353957,-0.164630688,0.633603629,621.999,155.681,7
178,18.464156982,12345,4.126947728,-0.172596513,0.655329694,614.611,151.726,7
178,18.464156982,12346,4.144513193,-0.074237750,0.673590254,602.538,196.318,7
178,18.464156982,12377,4.003288344,-0.262259374,1.228384740,399.191,49.465,6
178,18.464156982,12378,3.985239978,-0.262437010,1.278729200,368.933,37.906,6
178,18.464156982,12379,4.003435468,-0.261637818,1.229254976,398.584,49.863,6
178,18.464156982,12380,3.985679182,-0.262620805,1.284422686,364.638,37.160,6
178,18.464156982,12382,4.004897868,-0.252606758,1.240748622,390.677,55.625,6
178,18.464156982,12422,4.136694952,-0.123061913,0.639510542,615.959,174.717,6
178,18.464156982,12425,4.134302607,-0.125506357,0.644652620,615.256,173.437,6
178,18.464156982,12427,4.135538903,-0.126682763,0.666743179,607.880,172.665,6
178,18.464156982,12428,4.133993638,-0.124771239,0.648654893,614.129,173.690,6
202,20.701669922,13994,4.131784135,-0.084141168,0.982396793,334.677,163.267,6
202,20.701669922,14004,4.137289339,-0.081840700,0.968125366,341.983,166.227,6
202,20.701669922,14007,4.138020266,-0.084473253,0.958671899,347.723,164.717,6
203,20.734539551,14007,4.137834929,-0.081659586,0.962750985,344.027,166.364,7
204,20.767916504,14007,4.138973688,-0.079714302,0.964741954,339.888,167.447,8
204,20.767916504,14051,4.162913577,-0.266913949,0.492726004,526.293,90.820,7
204,20.767916504,14064,4.162508468,-0.266447473,0.490665148,527.024,91.186,7
204,20.767916504,14154,4.188573755,-0.169536811,0.476601589,520.556,141.297,6
204,20.767916504,14155,4.195965840,-0.162564522,0.483155908,515.911,144.780,6
204,20.767916504,14156,4.180218065,-0.157851627,0.474926854,524.398,146.338,6
204,20.767916504,14157,4.194397320,-0.147964266,0.473503471,519.166,151.933,6
204,20.767916504,14158,4.193560641,-0.171937892,0.480021613,517.655,140.347,6
204,20.767916504,14159,4.181636298,-0.157370496,0.476238725,523.483,146.601,6
204,20.767916504,14164,4.195442357,-0.157253905,0.482091763,516.428,147.292,6
204,20.767916504,14167,4.193560641,-0.171937892,0.480021613,517.655,140.347,6
204,20.767916504,14169,4.181827924,-0.156274046,0.476048716,523.460,147.140,6
204,20.767916504,14172,4.181901804,-0.155958816,0.475965760,523.454,147.298,6
205,20.801293457,14048,4.168860679,-0.266224549,0.495474006,521.790,91.251,8
205,20.801293457,14051,4.167307289,-0.265237400,0.495021993,522.567,91.605,8
205,20.801293457,14064,4.165938932,-0.264369217,0.494358650,523.324,91.939,8
205,20.801293457,14154,4.194360979,-0.168544318,0.476300540,517.046,141.992,7
205,20.801293457,14155,4.199298438,-0.161017362,0.486175829,512.489,145.416,7
205,20.801293457,14156,4.184102495,-0.156642020,0.477186046,520.956,146.897,7
205,20.801293457,14157,4.200147430,-0.147087345,0.473313932,515.661,152.540,7
205,20.801293457,14158,4.199249333,-0.170981013,0.479690721,514.203,141.018,7
205,20.801293457,14159,4.184817050,-0.155941209,0.479405732,520.083,147.179,7
205,20.801293457,14164,4.199803082,-0.156267129,0.483728470,512.974,147.794,7
205,20.801293457,14167,4.199249333,-0.170981013,0.479690721,514.203,141.018,7
205,20.801293457,14169,4.185068829,-0.154924054,0.479121921,520.062,147.690,7
205,20.801293457,14172,4.185062941,-0.154586333,0.479146791,520.059,147.849,7
205,20.801293457,14212,4.176391317,-0.266410012,0.640864246,473.742,77.702,6
205,20.801293457,14237,4.205318456,-0.088730898,0.474930352,513.496,179.791,6
205,20.801293457,14240,4.205425129,-0.090389171,0.474572401,513.542,179.037,6
205,20.801293457,14241,4.206138163,-0.082451584,0.480860931,511.636,182.613,6
205,20.801293457,14251,4.204795150,-0.095680658,0.481075921,512.033,176.435,6
205,20.801293457,14253,4.206773788,-0.099525477,0.485904029,509.954,174.624,6
205,20.801293457,14256,4.208084092,-0.073661120,0.487815343,509.065,186.640,6
206,20.934802490,14154,4.197784685,-0.166494016,0.496264215,500.878,142.704,8
206,20.934802490,14155,4.204365082,-0.159191229,0.503513625,496.367,146.251,8
206,20.934802490,14156,4.189463829,-0.154713870,0.494028960,504.821,147.873,8
206,20.934802490,14157,4.204048527,-0.144598309,0.491832481,499.751,153.617,8
206,20.934802490,14158,4.203804120,-0.169247931,0.498066695,498.024,141.710,8
206,20.934802490,14159,4.190024392,-0.154028090,0.496539445,503.923,148.122,8
206,20.934802490,14164,4.205032649,-0.154534448,0.500698918,496.906,148.625,8
206,20.934802490,14167,4.203804120,-0.169247931,0.498066695,498.024,141.710,8
206,20.934802490,14169,4.190151760,-0.152977168,0.496502956,503.888,148.633,8
206,20.934802490,14172,4.190218845,-0.152678186,0.496434474,503.881,148.783,8
206,20.934802490,14237,4.211482404,-0.087030027,0.490234755,497.624,180.807,7
206,20.934802490,14240,4.211494158,-0.088699806,0.490022111,497.668,180.040,7
206,20.934802490,14241,4.212457491,-0.080859820,0.495668242,495.820,183.596,7
206,20.934802490,14251,4.210309666,-0.094151306,0.496835885,496.252,177.328,7
206,20.934802490,14253,4.211311321,-0.098384717,0.502951369,494.179,175.254,7
206,20.934802490,14256,4.214481006,-0.071607494,0.502668690,493.197,187.842,7
206,20.934802490,14270,4.190800152,-0.223447679,0.580814312,478.693,108.549,6
206,20.934802490,14273,4.190624245,-0.222783068,0.581845859,478.447,108.790,6
206,20.934802490,14274,4.186794532,-0.236318791,0.512365636,500.440,107.121,6
206,20.934802490,14278,4.192485880,-0.231220349,0.635641785,460.017,99.891,6
206,20.934802490,14279,4.179239767,-0.231760043,0.510778121,503.960,108.756,6
206,20.934802490,14280,4.190585468,-0.224104934,0.580617377,478.837,108.204,6
206,20.934802490,14281,4.190433101,-0.214374616,0.570784764,482.008,113.953,6
206,20.934802490,14283,4.190643383,-0.234152366,0.658176704,452.863,95.937,6
206,20.934802490,14284,4.176652811,-0.229749008,0.502116779,507.412,110.158,6
206,20.934802490,14286,4.192482870,-0.229833843,0.634486788,460.426,100.745,6
206,20.934802490,14288,4.195078946,-0.231388085,0.639443580,457.655,99.742,6
206,20.934802490,14289,4.190665515,-0.235548551,0.656380967,453.479,95.345,6
206,20.934802490,14290,4.189128348,-0.224146492,0.573520422,481.626,108.610,6
206,20.934802490,14291,4.190400409,-0.231376502,0.675975640,446.545,95.700,6
206,20.934802490,14292,4.064903284,-0.234615303,0.473689660,564.613,98.607,6
206,20.934802490,14293,4.084413863,-0.244909470,0.484942846,552.425,94.361,6
206,20.934802490,14294,4.077939982,-0.224555593,0.486563857,555.119,104.176,6
206,20.934802490,14295,4.069770080,-0.242720939,0.482800289,559.983,94.034,6
206,20.934802490,14296,4.066313659,-0.241858204,0.474695975,563.676,94.859,6
206,20.934802490,14297,4.084523486,-0.239434890,0.484677285,552.448,97.262,6
206,20.934802490,14298,4.083254081,-0.241545442,0.485549915,552.825,95.935,6
206,20.934802490,14299,4.089912601,-0.227838104,0.479178209,551.324,104.355,6
206,20.934802490,14300,4.071195544,-0.238924198,0.485375476,558.648,95.964,6
206,20.934802490,14301,4.090272251,-0.227208389,0.479003990,551.201,104.732,6
206,20.934802490,14302,4.089611197,-0.227829020,0.478814759,551.557,104.359,6
206,20.934802490,14338,4.240990495,-0.074602035,0.654032557,436.383,184.864,6
206,20.934802490,14339,4.242032155,-0.071983847,0.656193292,435.269,186.206,6
206,20.934802490,14341,4.241763474,-0.073675456,0.654019718,436.111,185.367,6
206,20.934802490,14342,4.238507286,-0.085402303,0.664102564,433.641,178.994,6
206,20.934802490,14343,4.236318074,-0.075395700,0.637584615,443.777,184.586,6
206,20.934802490,14344,4.243188195,-0.072140402,0.653768126,435.688,186.206,6
206,20.934802490,14345,4.234945799,-0.080872507,0.641568900,442.876,181.671,6
206,20.934802490,14347,4.238781985,-0.084790527,0.649305330,438.739,179.654,6
206,20.934802490,14348,4.238328616,-0.085763092,0.664287890,433.637,178.795,6
206,20.934802490,14349,4.243046840,-0.080123848,0.667030847,430.972,181.848,6
206,20.934802490,14350,4.245245123,-0.068832410,0.662327715,431.959,187.834,6
206,20.934802490,14351,4.244018705,-0.074423667,0.663598514,431.899,184.894,6
206,20.934802490,14352,4.244354739,-0.073253224,0.664791095,431.364,185.488,6
206,20.934802490,14353,4.235424064,-0.077594747,0.638518142,443.771,183.419,6
206,20.934802490,14354,4.240255202,-0.079361811,0.661556194,433.960,182.245,6
206,20.934802490,14355,4.243045525,-0.073409846,0.663072415,432.456,185.391,6
206,20.934802490,14356,4.235285918,-0.088063702,0.643691572,441.948,177.964,6
206,20.934802490,14357,4.219360693,-0.122664853,0.565698637,472.854,162.194,6
206,20.934802490,14358,4.241379066,-0.066270778,0.645255152,439.367,189.268,6
206,20.934802490,14359,4.243029463,-0.073819706,0.662592187,432.627,185.187,6
206,20.934802490,14360,4.240198063,-0.066877366,0.644000174,440.230,188.940,6
206,20.934802490,14362,4.240818809,-0.069286502,0.644488409,439.807,187.729,6
206,20.934802490,14363,4.247723103,-0.063985411,0.668402592,428.945,190.319,6
206,20.934802490,14365,4.235632851,-0.076923600,0.638307035,443.772,183.772,6
206,20.934802490,14366,4.100412771,-0.150209028,0.457737343,551.925,146.018,6
206,20.934802490,14367,4.100684156,-0.138284249,0.454950383,552.496,152.079,6
206,20.934802490,14368,4.078970731,-0.131810332,0.442130956,565.515,154.524,6
206,20.934802490,14369,4.084710780,-0.143498209,0.456352553,559.466,148.402,6
206,20.934802490,14370,4.080324690,-0.133272307,0.440839210,565.186,153.931,6
206,20.934802490,14372,4.084082336,-0.143048347,0.455950057,559.855,148.606,6
206,20.934802490,14373,4.082070177,-0.151109750,0.455829137,560.815,144.418,6
206,20.934802490,14374,4.099904449,-0.138106063,0.455588624,552.694,152.092,6
207,21.101691895,14338,4.252728357,-0.076199127,0.672018971,414.052,182.278,7
207,21.101691895,14339,4.253646699,-0.073687022,0.674392890,412.863,183.588,7
207,21.101691895,14341,4.253351466,-0.075331985,0.672208769,413.760,182.755,7
207,21.101691895,14342,4.247100762,-0.086038965,0.685147351,411.138,176.479,7
207,21.101691895,14344,4.253662157,-0.073725347,0.673045412,413.355,183.597,7
207,21.101691895,14347,4.250732088,-0.085928116,0.667247220,416.434,177.179,7
207,21.101691895,14348,4.246958136,-0.086382647,0.685285010,411.135,176.284,7
207,21.101691895,14351,4.250802793,-0.075340477,0.686090015,409.527,182.349,7
207,21.101691895,14355,4.250790317,-0.074508914,0.684669488,410.078,182.825,7
207,21.101691895,14356,4.250269819,-0.089644824,0.658865462,419.610,175.432,7
207,21.101691895,14359,4.250423169,-0.074886119,0.684576244,410.246,182.611,7
207,21.101691895,14362,4.254232492,-0.071107906,0.661238538,417.490,185.228,7
207,21.101691895,14473,4.241875053,-0.118835896,0.685808998,412.456,158.451,6
208,21.168448486,14356,4.256177446,-0.091203968,0.667728019,410.298,174.138,8
209,21.201826904,14587,4.180347533,-0.177823051,0.506358440,491.965,132.171,6
209,21.201826904,14588,4.190462916,-0.171536070,0.498754857,489.938,136.501,6
209,21.201826904,14590,4.197631294,-0.172440113,0.504581983,485.397,136.219,6
209,21.201826904,14591,4.186716273,-0.170902561,0.501102625,490.826,136.411,6
209,21.201826904,14593,4.196384353,-0.174297358,0.502927274,486.355,135.312,6
209,21.201826904,14596,4.197370105,-0.174790338,0.503778011,485.715,135.088,6
210,21.235205566,14587,4.187570776,-0.178625949,0.515004354,486.877,131.341,7
210,21.235205566,14588,4.198257160,-0.172459522,0.507474315,484.658,135.688,7
210,21.235205566,14590,4.206069705,-0.173335896,0.511979596,480.213,135.544,7
210,21.235205566,14591,4.194529919,-0.171900971,0.509446289,485.624,135.580,7
210,21.235205566,14593,4.204863484,-0.175102456,0.510437185,481.129,134.674,7
210,21.235205566,14596,4.205360276,-0.175371934,0.511894373,480.511,134.488,7
211,21.335342285,14587,4.203549308,-0.183465865,0.521422564,470.764,128.552,8
211,21.335342285,14588,4.213833160,-0.177415031,0.514374743,468.674,132.845,8
211,21.335342285,14590,4.221016521,-0.178343620,0.519996405,464.146,132.540,8
211,21.335342285,14591,4.210243621,-0.176827794,0.516269344,469.577,132.756,8
211,21.335342285,14593,4.219726820,-0.179876334,0.518474555,465.098,131.778,8
211,21.335342285,14596,4.220244616,-0.180207825,0.519897865,464.472,131.557,8
212,21.368721191,14587,4.208416078,-0.184782759,0.522312807,466.275,127.719,9
212,21.368721191,14588,4.219368092,-0.179252359,0.514024310,464.301,131.901,9
212,21.368721191,14590,4.227562203,-0.180444775,0.518781741,459.625,131.588,9
212,21.368721191,14591,4.215869560,-0.178621927,0.516059808,465.118,131.828,9
212,21.368721191,14593,4.226118379,-0.181680825,0.517386137,460.603,130.957,9
212,21.368721191,14596,4.226521926,-0.181901361,0.518991973,459.967,130.769,9
212,21.368721191,14668,4.246156693,-0.251799777,0.553123818,441.264,94.216,6
212,21.368721191,14670,4.256964202,-0.251593943,0.557891627,435.554,94.968,6
212,21.368721191,14673,4.247668931,-0.252390485,0.553361647,440.594,94.047,6
212,21.368721191,14676,4.248552613,-0.247335113,0.552046586,440.708,96.859,6
212,21.368721191,14680,4.238479616,-0.255221158,0.547688086,445.970,92.198,6
212,21.368721191,14681,4.239003658,-0.258296700,0.548360793,445.527,90.601,6
212,21.368721191,14753,4.245352235,-0.032063893,0.517111782,454.164,205.235,6
212,21.368721191,14755,4.268894205,-0.188910997,0.547795457,434.762,128.479,6
212,21.368721191,14757,4.241520801,-0.046471088,0.504124096,459.291,198.324,6
212,21.368721191,14758,4.241816583,-0.046530906,0.502523180,459.634,198.315,6
212,21.368721191,14759,4.242118667,-0.048314650,0.510559328,457.200,197.395,6
212,21.368721191,14763,4.174267012,-0.182811279,0.489986829,489.777,128.357,6
212,21.368721191,14764,4.262458442,-0.046710858,0.524518819,445.412,198.465,6
212,21.368721191,14765,4.218093557,-0.049266965,0.487186534,473.154,196.644,6
212,21.368721191,14766,4.263103898,-0.048715505,0.526194870,444.656,197.503,6
212,21.368721191,14767,4.271826421,-0.043624984,0.532472267,439.571,200.067,6
212,21.368721191,14768,4.278365107,-0.042864518,0.544124441,433.614,200.476,6
212,21.368721191,14770,4.155072107,-0.162184262,0.475265624,502.114,138.420,6
212,21.368721191,14771,4.155777855,-0.161408473,0.477490362,501.220,138.728,6
212,21.368721191,14772,4.242719543,-0.057457371,0.511832262,456.541,192.991,6
212,21.368721191,14773,4.263612926,-0.042523914,0.527972840,443.981,200.469,6
212,21.368721191,14775,4.262318240,-0.046667248,0.525863004,445.064,198.472,6
212,21.368721191,14776,4.150294181,-0.145639960,0.472645126,504.947,146.668,6
212,21.368721191,14778,4.271723395,-0.166502677,0.546050598,434.439,139.890,6
212,21.368721191,14779,4.269943021,-0.181434542,0.544930576,435.330,132.455,6
212,21.368721191,14780,4.240068573,-0.080097104,0.511770308,457.433,181.971,6
213,21.402100586,14587,4.212652568,-0.185730446,0.523824582,462.608,126.979,10
213,21.402100586,14588,4.220419076,-0.179216667,0.519983227,460.633,131.150,10
213,21.402100586,14590,4.227672621,-0.179968375,0.525725789,456.002,130.918,10
213,21.402100586,14591,4.217563121,-0.178819329,0.521069522,461.469,131.067,10
213,21.402100586,14593,4.226540822,-0.181447220,0.524000442,456.962,130.203,10
213,21.402100586,14596,4.227322948,-0.181739373,0.525006828,456.346,130.045,10
213,21.402100586,14668,4.250407775,-0.252232660,0.554683706,437.496,93.588,7
213,21.402100586,14670,4.259069848,-0.251144778,0.562000629,431.782,94.313,7
213,21.402100586,14673,4.251362456,-0.252605273,0.555596206,436.828,93.403,7
213,21.402100586,14676,4.252545352,-0.247674499,0.553941953,436.939,96.230,7
213,21.402100586,14680,4.241886225,-0.255311048,0.550020279,442.306,91.577,7
213,21.402100586,14681,4.242845184,-0.258702314,0.550097040,441.876,89.917,7
213,21.402100586,14753,4.251671696,-0.033404731,0.516086551,450.497,204.626,7
213,21.402100586,14755,4.270209480,-0.189033062,0.552242209,431.216,127.715,7
213,21.402100586,14757,4.245935706,-0.047628313,0.505569093,455.652,197.750,7
213,21.402100586,14758,4.245066477,-0.047631906,0.505453358,456.018,197.731,7
213,21.402100586,14759,4.246623387,-0.049439739,0.511810840,453.568,196.833,7
213,21.402100586,14763,4.178680726,-0.183986758,0.490738440,486.310,127.599,7
213,21.402100586,14764,4.267196242,-0.047736860,0.525509898,441.748,197.958,7
213,21.402100586,14765,4.221651648,-0.050521562,0.489662582,469.595,195.992,7
213,21.402100586,14766,4.267296015,-0.049737259,0.527757591,441.020,196.976,7
213,21.402100586,14767,4.274858602,-0.044647082,0.535387270,435.937,199.515,7
213,21.402100586,14768,4.281062473,-0.043946846,0.547348016,429.965,199.884,7
213,21.402100586,14770,4.159692015,-0.163558888,0.476242751,498.514,137.596,7
213,21.402100586,14771,4.160823128,-0.162848763,0.477807021,497.606,137.939,7
213,21.402100586,14772,4.246830897,-0.058519360,0.513621541,452.899,192.428,7
213,21.402100586,14773,4.267922237,-0.043587260,0.529418023,440.332,199.936,7
213,21.402100586,14775,4.267197336,-0.047696898,0.526623860,441.413,197.967,7
213,21.402100586,14776,4.156577311,-0.147825641,0.470230935,501.511,145.744,7
213,21.402100586,14778,4.270546917,-0.167049230,0.553795945,430.783,138.649,7
213,21.402100586,14779,4.272267560,-0.181878727,0.548552246,431.675,131.694,7
213,21.402100586,14780,4.245132639,-0.081479412,0.512286388,453.789,181.272,7
213,21.402100586,14861,4.167294748,-0.246925582,0.510639803,485.377,92.063,6
213,21.402100586,14866,4.165799811,-0.245009933,0.508792378,486.571,93.110,6
213,21.402100586,14939,4.201610435,-0.132309786,0.496904391,475.226,154.847,6
213,21.402100586,14940,4.202403955,-0.131457186,0.497167780,474.830,155.304,6
213,21.402100586,14941,4.275973855,-0.094741107,0.537234741,434.554,175.294,6
213,21.402100586,14942,4.213539235,-0.128741629,0.509262552,466.856,156.713,6
213,21.402100586,14943,4.276604684,-0.105208772,0.536368072,434.502,170.262,6
213,21.402100586,14944,4.204047747,-0.133508585,0.498218816,473.849,154.321,6
213,21.402100586,14945,4.208546590,-0.136133815,0.502043321,470.912,153.079,6
213,21.402100586,14947,4.277159427,-0.095409956,0.540270842,433.172,174.929,6
213,21.402100586,14948,4.208059288,-0.145705174,0.502163164,471.025,148.258,6
